customer_id,product_id,quantity,unit_price_at_sale,total_amount,loyalty_card_used,order_date
16046-34805-ZF,R-L-2.5,5,27.485,137.425,true,2026-01-21 18:10:07
64845-00270-NO,L-M-2.5,2,33.465,66.93,false,2026-05-11 18:41:49
37445-17791-NQ,L-M-0.2,3,4.365,13.095,true,2026-03-23 19:03:40
64395-74865-WF,R-L-1,5,11.95,59.75,false,2026-01-22 09:03:12
49315-21985-BB,L-M-0.5,5,8.73,43.65,true,2026-06-04 17:28:57
93812-74772-MV,E-M-1,6,13.75,82.5,true,2026-06-03 18:48:07
27517-43747-YD,A-L-2.5,6,29.785,178.71,true,2026-02-21 19:26:23
24891-77957-LU,L-D-2.5,4,29.785,119.14,true,2026-04-29 20:35:17
62494-09113-RP,L-L-0.5,5,9.51,47.55,false,2026-02-28 20:45:34
57837-15577-YK,L-M-0.5,5,8.73,43.65,false,2026-02-07 15:40:53
67388-17544-XX,A-L-2.5,6,29.785,178.71,true,2026-06-23 15:43:03
47011-57815-HJ,R-L-2.5,1,27.485,27.485,false,2026-02-10 15:53:25
88574-37083-WX,A-M-1,5,11.25,56.25,false,2026-02-22 13:04:25
04739-85772-QT,L-L-0.2,2,4.755,9.51,true,2026-02-17 14:14:30
58916-61837-QH,E-M-0.2,2,4.125,8.25,true,2026-01-24 19:33:34
64435-53100-WM,L-D-0.5,6,7.77,46.62,false,2026-05-16 09:20:12
35058-04550-VC,R-L-1,6,11.95,71.7,false,2026-04-17 16:41:11
88420-46464-XE,L-L-2.5,2,36.455,72.91,true,2026-02-19 10:41:21
44981-99666-XB,R-D-0.2,3,2.685,8.055,true,2026-04-03 20:43:26
30381-64762-NG,E-M-0.5,2,8.25,16.5,false,2026-05-05 13:21:42
87726-16941-QW,A-L-1,5,12.95,64.75,false,2026-03-02 10:32:37
87242-18006-IR,A-M-0.5,5,6.75,33.75,false,2026-05-31 10:20:34
24825-51803-CQ,L-D-2.5,6,29.785,178.71,false,2026-02-08 14:48:43
24040-20817-QB,A-M-1,2,11.25,22.5,false,2026-06-18 17:10:22
28699-16256-XV,L-D-1,1,12.95,12.95,false,2026-01-16 10:28:16
37445-17791-NQ,A-M-2.5,2,25.875,51.75,true,2026-06-04 13:44:38
29588-35679-RG,E-D-0.5,5,7.29,36.45,false,2026-04-30 14:42:42
37445-17791-NQ,L-L-2.5,5,36.455,182.275,true,2026-03-30 15:39:56
69171-65646-UC,L-D-0.5,4,7.77,31.08,false,2026-04-08 10:43:49
23187-65750-HZ,A-M-0.5,3,6.75,20.25,false,2026-04-04 10:21:33
86071-79238-CX,L-D-1,2,12.95,25.9,false,2026-04-15 17:11:39
83844-95908-RX,A-D-0.5,4,5.97,23.88,true,2026-06-08 20:41:39
91895-55605-LS,L-L-0.5,2,9.51,19.02,false,2026-06-23 18:49:49
45190-08727-NV,A-D-0.5,5,5.97,29.85,true,2026-02-11 16:45:39
06631-86965-XP,A-L-0.5,1,7.77,7.77,true,2026-04-18 15:09:41
61253-98356-VD,L-D-2.5,4,29.785,119.14,true,2026-03-24 13:10:06
01841-48191-NL,E-D-0.2,6,3.645,21.87,true,2026-02-22 19:05:38
11349-55147-SN,E-L-0.5,2,8.91,17.82,false,2026-02-10 18:57:36
17775-77072-PP,E-M-0.2,3,4.125,12.375,false,2026-05-12 10:20:12
66708-26678-QK,L-D-1,2,12.95,25.9,false,2026-03-07 18:41:02
76209-39601-ZR,A-M-0.5,2,6.75,13.5,true,2026-03-15 15:58:24
41505-42181-EF,E-L-0.5,2,8.91,17.82,true,2026-03-05 09:06:03
91509-62250-GN,E-M-0.5,3,8.25,24.75,false,2026-01-05 13:16:04
44086-16292-EU,R-M-0.2,6,2.985,17.91,false,2026-03-08 10:19:43
92926-08470-YS,E-M-0.5,2,8.25,16.5,false,2026-01-28 17:38:47
62588-82624-II,R-M-0.2,1,2.985,2.985,false,2026-04-19 13:24:10
21617-79890-DD,E-D-0.2,4,3.645,14.58,true,2026-03-25 15:55:03
59572-41990-XY,E-L-1,6,14.85,89.1,false,2026-05-23 16:47:05
24825-51803-CQ,R-L-1,3,11.95,35.85,false,2026-02-16 19:17:29
18293-78136-MN,A-D-2.5,3,22.885,68.655,false,2026-01-29 13:42:25
84260-39432-ML,L-D-1,3,12.95,38.85,false,2026-02-16 12:25:07
53751-57560-CN,L-L-1,5,15.85,79.25,true,2026-01-16 15:53:13
94058-95794-IJ,E-D-0.5,5,7.29,36.45,true,2026-05-01 15:06:18
88446-59251-SQ,R-M-0.2,3,2.985,8.955,true,2026-01-20 18:49:17
34704-83143-KS,E-D-1,2,12.15,24.3,false,2026-02-15 16:53:19
46818-20198-GB,E-M-2.5,2,31.625,63.25,false,2026-05-30 14:09:08
29060-75856-UI,A-M-0.2,2,3.375,6.75,true,2026-05-22 17:31:03
94091-86957-HX,A-L-0.2,6,3.885,23.31,false,2026-05-08 20:56:30
66508-21373-OQ,L-L-2.5,4,36.455,145.82,false,2026-03-02 19:22:50
61437-83623-PZ,R-M-0.5,5,5.97,29.85,true,2026-06-22 16:12:09
82718-93677-XO,E-D-0.5,3,7.29,21.87,true,2026-03-23 10:25:57
48314-32864-VI,L-M-0.2,1,4.365,4.365,false,2026-03-31 19:28:53
60255-12579-PZ,L-L-2.5,1,36.455,36.455,false,2026-06-15 10:03:06
62246-99443-HF,L-D-0.2,4,3.885,15.54,true,2026-06-10 17:33:53
29808-89098-XD,E-L-0.2,2,4.455,8.91,false,2026-01-10 15:55:05
77154-45038-IH,L-M-2.5,3,33.465,100.395,true,2026-04-15 19:26:27
89208-74646-UK,R-D-0.2,5,2.685,13.425,false,2026-06-22 20:38:46
15673-18812-IU,E-D-0.2,6,3.645,21.87,false,2026-04-11 10:28:31
02536-18494-AQ,L-D-1,2,12.95,25.9,true,2026-03-31 18:18:22
61323-91967-GG,A-M-1,5,11.25,56.25,false,2026-03-03 15:10:53
62483-50867-OM,R-L-0.2,3,3.585,10.755,false,2026-02-15 15:36:00
84466-22864-CE,E-D-0.2,5,3.645,18.225,false,2026-06-05 14:56:58
68894-91205-MP,R-L-0.5,4,7.17,28.68,false,2026-06-11 11:02:54
78226-97287-JI,L-M-0.2,2,4.365,8.73,false,2026-04-16 18:00:18
56248-75861-JX,L-M-1,4,14.55,58.2,false,2026-06-07 18:30:19
55232-81621-BX,A-D-0.5,3,5.97,17.91,false,2026-02-27 13:40:54
46885-00260-TL,R-M-0.2,6,2.985,17.91,true,2026-06-14 15:40:12
06279-72603-JE,E-D-0.5,2,7.29,14.58,false,2026-06-20 10:37:03
92793-68332-NR,A-M-1,3,11.25,33.75,false,2026-05-24 11:33:49
94058-95794-IJ,L-M-0.5,4,8.73,34.92,true,2026-04-30 15:57:53
23446-47798-ID,E-D-0.5,2,7.29,14.58,false,2026-04-23 13:41:49
10940-42739-ET,R-D-0.2,2,2.685,5.37,true,2026-05-19 17:05:27
53751-57560-CN,R-M-0.5,1,5.97,5.97,true,2026-01-15 20:29:33
16982-35708-BZ,L-L-0.5,2,9.51,19.02,false,2026-03-27 18:43:54
37445-17791-NQ,E-M-1,2,13.75,27.5,true,2026-01-29 15:59:24
73171-33001-FC,A-D-0.5,5,5.97,29.85,false,2026-04-01 15:41:42
66408-53777-VE,A-D-0.2,6,2.985,17.91,false,2026-04-05 14:13:35
32622-54551-UC,L-L-0.2,6,4.755,28.53,false,2026-03-05 19:48:32
48497-29281-FE,R-D-1,4,8.95,35.8,true,2026-02-16 20:58:26
59122-08794-WT,A-D-0.5,3,5.97,17.91,true,2026-06-27 17:54:46
72282-40594-RX,R-D-1,1,8.95,8.95,false,2026-04-01 10:38:27
32948-34398-HC,L-D-2.5,1,29.785,29.785,true,2026-06-02 12:08:30
62483-50867-OM,E-L-0.5,5,8.91,44.55,false,2026-02-17 11:12:57
36078-91009-WU,E-L-1,6,14.85,89.1,true,2026-06-24 13:47:38
72778-50968-UQ,L-M-0.5,5,8.73,43.65,false,2026-01-06 14:00:56
44086-16292-EU,A-L-0.5,3,7.77,23.31,false,2026-03-02 12:21:53
48497-29281-FE,A-L-2.5,6,29.785,178.71,true,2026-01-21 18:07:11
37445-17791-NQ,R-M-1,6,9.95,59.7,true,2026-06-11 19:18:33
87519-68847-ZG,A-L-0.5,2,7.77,15.54,true,2026-05-23 11:13:44
44699-43836-UH,A-L-2.5,3,29.785,89.355,false,2026-03-16 20:13:14
77343-52608-FF,R-L-1,2,11.95,23.9,false,2026-05-07 18:17:38
21240-83132-SP,R-M-2.5,6,22.885,137.31,false,2026-04-18 12:27:44
90961-35603-RP,A-D-1,1,9.95,9.95,false,2026-02-22 18:05:19
94525-76037-JP,R-L-0.5,3,7.17,21.51,false,2026-06-06 14:39:25
31582-23562-FM,E-M-1,6,13.75,82.5,false,2026-02-07 09:29:21
66580-33745-OQ,L-M-0.2,2,4.365,8.73,false,2026-06-08 18:31:20
66044-25298-TA,R-M-1,2,9.95,19.9,true,2026-02-12 20:00:49
67938-81768-NX,E-L-0.5,2,8.91,17.82,true,2026-01-15 14:49:06
43014-53743-XK,A-M-0.5,3,6.75,20.25,false,2026-04-10 15:01:57
59361-00606-CU,A-L-2.5,2,29.785,59.57,false,2026-03-16 19:46:31
25504-41681-WA,L-L-0.5,2,9.51,19.02,true,2026-06-30 09:53:38
17503-27693-ZH,L-D-1,6,12.95,77.7,true,2026-05-22 17:52:06
37490-01572-JW,E-M-1,3,13.75,41.25,false,2026-02-15 11:38:54
28327-84469-ND,L-L-2.5,4,36.455,145.82,false,2026-03-22 18:10:35
97152-03355-IW,E-L-0.2,6,4.455,26.73,false,2026-04-09 14:53:14
23039-93032-FN,L-M-0.5,5,8.73,43.65,true,2026-01-21 09:53:02
40172-12000-AU,L-L-1,2,15.85,31.7,false,2026-04-16 09:32:51
29851-36402-UX,A-D-2.5,1,22.885,22.885,false,2026-01-09 17:43:57
59971-35626-YJ,E-D-2.5,1,27.945,27.945,true,2026-04-09 15:39:00
14204-14186-LA,E-M-1,6,13.75,82.5,true,2026-06-25 15:02:46
50449-80974-BZ,R-M-2.5,2,22.885,45.77,true,2026-02-27 14:54:01
98185-92775-KT,A-L-1,6,12.95,77.7,false,2026-02-04 20:51:31
49888-39458-PF,A-L-0.5,3,7.77,23.31,false,2026-04-09 15:27:26
89574-96203-EP,L-L-0.2,5,4.755,23.775,true,2026-01-09 11:21:59
49412-86877-VY,L-M-0.5,6,8.73,52.38,true,2026-05-04 13:54:14
66794-66795-VW,R-L-0.2,5,3.585,17.925,false,2026-02-26 12:23:35
16358-63919-CE,A-L-2.5,5,29.785,148.925,false,2026-05-20 15:11:00
21240-83132-SP,R-L-0.5,4,7.17,28.68,false,2026-06-20 16:27:58
84045-66771-SL,L-L-0.5,1,9.51,9.51,false,2026-06-29 19:15:09
64845-00270-NO,A-L-0.5,4,7.77,31.08,false,2026-01-07 09:50:37
53864-36201-FG,R-D-0.2,3,2.685,8.055,true,2026-02-26 10:12:33
93417-12322-YB,E-D-1,3,12.15,36.45,true,2026-06-18 17:35:11
90123-01967-KS,R-D-0.2,6,2.685,16.11,false,2026-06-17 18:37:16
07972-83748-JI,R-D-2.5,2,20.585,41.17,true,2026-02-07 11:14:51
39457-62611-YK,R-D-0.2,4,2.685,10.74,false,2026-06-07 13:12:20
14298-02150-KH,E-M-2.5,4,31.625,126.5,false,2026-06-20 20:56:05
91950-91273-JT,R-L-1,2,11.95,23.9,false,2026-04-07 19:54:37
06623-54610-HC,R-M-0.5,1,5.97,5.97,false,2026-04-15 15:02:06
09020-56774-GU,L-D-0.2,2,3.885,7.77,true,2026-06-09 18:31:31
73171-33001-FC,L-D-0.5,3,7.77,23.31,false,2026-02-05 17:33:12
87726-16941-QW,R-L-2.5,5,27.485,137.425,false,2026-02-01 11:56:54
21889-94615-WT,R-D-0.2,3,2.685,8.055,true,2026-01-16 10:36:01
53486-73919-BQ,L-L-0.5,3,9.51,28.53,false,2026-02-02 18:59:24
53893-01719-CL,A-M-1,6,11.25,67.5,true,2026-02-24 09:49:54
63499-24884-PP,L-D-2.5,6,29.785,178.71,true,2026-01-20 14:05:10
32948-34398-HC,E-M-2.5,1,31.625,31.625,true,2026-05-14 17:16:03
13082-41034-PD,E-L-0.2,2,4.455,8.91,false,2026-04-04 19:48:22
40172-12000-AU,R-M-0.5,6,5.97,35.82,false,2026-02-04 11:37:14
12607-75113-UV,L-L-0.5,4,9.51,38.04,false,2026-04-12 14:44:02
98661-69719-VI,L-D-0.5,2,7.77,15.54,false,2026-01-12 17:53:24
64435-53100-WM,L-L-1,5,15.85,79.25,false,2026-03-01 19:19:18
94278-27169-QC,L-L-0.2,1,4.755,4.755,true,2026-02-28 12:58:32
39019-13649-CL,E-M-1,4,13.75,55,true,2026-03-26 12:47:23
46168-23489-RD,R-D-0.5,5,5.37,26.85,false,2026-05-16 19:21:46
51114-51191-EW,E-L-2.5,4,34.155,136.62,false,2026-06-19 14:15:01
20259-47723-AC,L-L-1,3,15.85,47.55,true,2026-05-15 11:23:05
90985-89807-RW,A-M-0.2,5,3.375,16.875,true,2026-04-30 12:53:54
99869-55718-UU,A-D-1,3,9.95,29.85,true,2026-06-12 09:49:31
13321-57602-GK,E-M-0.5,5,8.25,41.25,true,2026-01-04 18:33:09
18366-65239-WF,E-M-0.2,5,4.125,20.625,false,2026-04-07 10:06:58
75419-92838-TI,A-D-2.5,6,22.885,137.31,true,2026-04-01 10:40:31
01297-94364-XH,A-D-0.2,1,2.985,2.985,false,2026-01-15 14:22:30
41252-45992-VS,E-M-1,2,13.75,27.5,false,2026-04-22 12:01:50
77043-48851-HG,A-D-0.2,2,2.985,5.97,false,2026-03-28 16:34:36
77657-61366-FY,R-M-1,6,9.95,59.7,false,2026-05-11 13:19:27
49860-68865-AB,R-D-2.5,4,20.585,82.34,true,2026-06-20 13:50:24
67285-75317-XI,A-D-2.5,1,22.885,22.885,false,2026-05-13 14:28:03
15395-90855-VB,E-L-0.5,1,8.91,8.91,true,2026-03-11 12:45:27
41899-00283-VK,A-D-0.2,4,2.985,11.94,false,2026-06-16 18:01:10
72778-50968-UQ,L-M-2.5,3,33.465,100.395,false,2026-05-01 19:22:24
88992-49081-AT,A-D-2.5,5,22.885,114.425,false,2026-01-15 14:14:55
72463-75685-MV,E-M-0.5,5,8.25,41.25,false,2026-01-25 17:00:43
48582-05061-RY,R-L-0.5,4,7.17,28.68,true,2026-05-04 15:26:16
72072-33025-SD,L-M-0.2,1,4.365,4.365,false,2026-01-06 11:17:59
40180-22940-QB,E-M-0.2,2,4.125,8.25,true,2026-01-01 10:26:49
21134-81676-FR,E-M-0.2,2,4.125,8.25,true,2026-02-06 18:11:43
36021-61205-DF,A-D-0.5,6,5.97,35.82,true,2026-06-20 20:38:10
30844-91890-ZA,E-D-2.5,6,27.945,167.67,false,2026-02-13 11:16:30
62979-53167-ML,A-M-2.5,2,25.875,51.75,true,2026-05-21 19:31:49
71364-35210-HS,A-D-0.2,3,2.985,8.955,true,2026-05-10 11:34:30
25331-13794-SB,E-L-0.5,6,8.91,53.46,false,2026-06-01 10:26:01
01841-48191-NL,A-L-0.2,6,3.885,23.31,true,2026-01-27 15:54:51
34665-62561-AU,A-M-0.2,2,3.375,6.75,true,2026-03-31 13:03:08
71769-10219-IM,L-D-0.5,1,7.77,7.77,true,2026-03-26 11:25:38
09595-95726-OV,L-D-2.5,4,29.785,119.14,true,2026-06-20 16:00:25
42770-36274-QA,A-D-1,2,9.95,19.9,false,2026-01-27 12:11:42
50238-24377-ZS,R-L-0.5,5,7.17,35.85,true,2026-01-24 17:03:01
28300-14355-GF,L-D-2.5,3,29.785,89.355,false,2026-01-03 09:45:40
14307-87663-KB,L-M-0.2,2,4.365,8.73,true,2026-01-02 13:58:23
64435-53100-WM,R-L-2.5,5,27.485,137.425,false,2026-05-19 09:56:43
12607-75113-UV,L-M-0.5,4,8.73,34.92,false,2026-02-10 12:26:11
64852-04619-XZ,A-L-2.5,6,29.785,178.71,false,2026-04-24 16:11:26
64395-74865-WF,A-M-2.5,1,25.875,25.875,false,2026-01-29 11:05:31
92976-19453-DT,L-D-1,6,12.95,77.7,true,2026-03-25 18:08:14
54798-14109-HC,R-M-1,1,9.95,9.95,true,2026-02-09 11:19:40
57504-13456-UO,L-M-1,2,14.55,29.1,true,2026-04-07 09:30:46
53971-49906-PZ,R-L-0.2,6,3.585,21.51,false,2026-01-07 14:25:10
28476-04082-GR,A-M-0.5,1,6.75,6.75,true,2026-01-05 20:32:45
66508-21373-OQ,A-D-0.5,3,5.97,17.91,false,2026-02-23 15:40:45
98536-88616-FF,A-L-2.5,1,29.785,29.785,true,2026-01-31 13:08:30
10248-53779-DT,E-M-0.5,5,8.25,41.25,true,2026-01-13 18:56:43
01603-43789-TN,R-M-0.5,3,5.97,17.91,true,2026-02-15 14:02:04
16545-76328-JY,E-D-0.5,1,7.29,7.29,true,2026-06-25 20:12:41
47723-84396-MT,E-L-1,2,14.85,29.7,true,2026-04-26 12:15:37
51940-02669-OR,A-M-1,2,11.25,22.5,false,2026-06-23 11:07:08
07972-83748-JI,R-M-0.2,4,2.985,11.94,true,2026-02-03 13:21:48
01338-83217-GV,A-L-1,2,12.95,25.9,false,2026-01-21 16:38:49
87688-42420-TO,L-M-0.5,5,8.73,43.65,false,2026-06-29 15:37:02
90312-11148-LA,A-L-0.5,6,7.77,46.62,false,2026-03-30 15:32:04
20256-54689-LO,L-L-0.5,3,9.51,28.53,false,2026-03-17 12:52:16
48464-99723-HK,R-L-2.5,1,27.485,27.485,true,2026-06-08 17:28:29
24010-66714-HW,E-D-0.2,3,3.645,10.935,false,2026-06-28 17:58:04
46681-78850-ZW,R-L-0.2,2,3.585,7.17,false,2026-01-09 10:16:10
32481-61533-ZJ,A-L-0.2,6,3.885,23.31,true,2026-02-11 17:08:18
34570-99384-AF,A-D-2.5,5,22.885,114.425,true,2026-04-27 09:35:28
49231-44455-IC,A-M-2.5,3,25.875,77.625,true,2026-05-20 14:24:10
97201-58870-WB,R-D-0.5,1,5.37,5.37,true,2026-02-14 14:02:23
86144-10144-CB,R-D-2.5,6,20.585,123.51,false,2026-01-02 13:42:47
45089-52817-WN,L-M-0.5,2,8.73,17.46,false,2026-01-07 11:30:02
46818-20198-GB,E-L-0.2,3,4.455,13.365,false,2026-04-24 11:42:24
64439-27325-LG,A-L-0.2,2,3.885,7.77,true,2026-04-08 11:16:08
38387-64959-WW,R-D-0.2,1,2.685,2.685,true,2026-05-26 09:28:07
88420-46464-XE,R-D-2.5,1,20.585,20.585,true,2026-01-03 11:03:28
36769-16558-SX,A-D-2.5,5,22.885,114.425,true,2026-06-18 13:46:47
22107-86640-SB,E-M-0.2,5,4.125,20.625,false,2026-03-24 14:42:09
60221-67036-TD,L-L-0.5,6,9.51,57.06,true,2026-03-27 17:59:21
74126-88836-KA,R-D-2.5,4,20.585,82.34,true,2026-01-26 19:10:40
98051-37183-SK,E-M-2.5,5,31.625,158.125,false,2026-03-26 13:21:04
56450-21890-HK,R-D-0.5,6,5.37,32.22,true,2026-06-02 15:02:12
83947-45528-ET,E-D-1,2,12.15,24.3,false,2026-03-09 19:23:44
76263-95145-GJ,R-L-0.5,5,7.17,35.85,false,2026-05-08 20:29:57
40507-83899-MR,L-M-1,5,14.55,72.75,false,2026-04-24 19:54:28
58816-74064-TF,L-L-1,3,15.85,47.55,false,2026-03-15 17:47:26
92227-49331-QR,R-L-0.2,1,3.585,3.585,true,2026-01-22 17:18:34
98636-90072-YE,E-M-2.5,5,31.625,158.125,false,2026-04-24 16:12:14
11212-69985-ZJ,L-M-0.5,2,8.73,17.46,false,2026-04-04 12:23:53
58816-74064-TF,A-L-2.5,5,29.785,148.925,false,2026-06-16 11:17:22
37445-17791-NQ,A-M-0.5,6,6.75,40.5,true,2026-05-23 17:15:13
61809-87758-LJ,A-M-0.5,4,6.75,27,true,2026-06-13 20:22:17
72282-40594-RX,L-D-1,3,12.95,38.85,false,2026-05-14 19:31:42
11212-69985-ZJ,R-L-1,5,11.95,59.75,false,2026-02-01 18:59:20
74940-09646-MU,R-L-0.2,3,3.585,10.755,false,2026-02-09 11:01:40
91950-91273-JT,A-D-2.5,4,22.885,91.54,false,2026-04-15 09:14:55
91181-19412-RQ,A-M-1,4,11.25,45,true,2026-02-26 13:44:47
78570-76770-LB,R-M-2.5,6,22.885,137.31,true,2026-06-22 16:46:06
24972-55878-KX,A-M-0.5,1,6.75,6.75,false,2026-04-10 15:23:43
54722-76431-EX,A-M-1,4,11.25,45,false,2026-06-01 18:07:49
77828-66867-KH,E-D-2.5,3,27.945,83.835,true,2026-04-05 15:57:19
40214-03678-GU,E-D-0.2,1,3.645,3.645,true,2026-04-12 19:43:49
91509-62250-GN,A-M-0.5,1,6.75,6.75,false,2026-04-25 12:20:40
69503-12127-YD,E-D-0.5,3,7.29,21.87,false,2026-01-10 11:51:15
24766-58139-GT,R-D-0.2,5,2.685,13.425,true,2026-05-20 19:17:55
99643-51048-IQ,R-D-2.5,6,20.585,123.51,false,2026-06-23 11:14:56
22221-71106-JD,L-D-0.2,2,3.885,7.77,false,2026-05-31 20:23:36
61513-27752-FA,A-M-1,6,11.25,67.5,true,2026-01-12 18:21:55
72282-40594-RX,E-D-2.5,1,27.945,27.945,false,2026-03-25 19:44:03
68605-21835-UF,A-L-2.5,3,29.785,89.355,false,2026-05-19 14:55:14
29581-13303-VB,A-M-0.5,3,6.75,20.25,false,2026-05-06 19:27:15
93676-95250-XJ,A-M-0.5,5,6.75,33.75,true,2026-05-14 14:30:08
09171-42203-EB,E-D-2.5,4,27.945,111.78,false,2026-03-01 13:37:56
49315-21985-BB,E-M-2.5,2,31.625,63.25,true,2026-03-18 17:41:34
24766-58139-GT,E-L-0.2,2,4.455,8.91,true,2026-05-15 20:45:33
67938-81768-NX,E-D-1,1,12.15,12.15,true,2026-01-09 20:47:24
01841-48191-NL,A-D-0.5,4,5.97,23.88,true,2026-03-22 10:52:44
93046-67561-AY,E-M-1,4,13.75,55,false,2026-05-02 11:27:40
27132-68907-RC,R-D-1,3,8.95,26.85,true,2026-01-23 09:06:23
72072-33025-SD,R-M-2.5,5,22.885,114.425,false,2026-02-27 14:29:17
48544-90737-AZ,A-M-2.5,6,25.875,155.25,true,2026-05-30 20:15:05
92976-19453-DT,L-D-0.5,3,7.77,23.31,true,2026-01-12 13:20:14
21125-22134-PX,R-M-2.5,4,22.885,91.54,true,2026-02-07 13:41:42
24845-36117-TI,E-L-1,5,14.85,74.25,true,2026-02-04 13:19:36
91465-84526-IJ,L-L-0.2,6,4.755,28.53,false,2026-03-02 11:03:20
86783-78048-GC,R-L-0.5,2,7.17,14.34,true,2026-02-03 16:52:25
58559-08254-UY,A-L-0.5,2,7.77,15.54,true,2026-05-19 13:07:53
46168-23489-RD,R-L-1,3,11.95,35.85,false,2026-01-13 16:48:35
90816-65619-LM,A-L-0.5,6,7.77,46.62,false,2026-06-02 10:14:13
84761-40784-SV,R-L-0.5,5,7.17,35.85,false,2026-04-13 11:57:19
29738-86305-ZU,L-D-2.5,4,29.785,119.14,false,2026-06-04 12:55:34
00886-35803-FG,L-D-0.5,3,7.77,23.31,false,2026-03-31 18:29:36
45899-92796-EI,A-M-1,1,11.25,11.25,false,2026-05-27 20:43:40
17005-82030-EA,E-D-2.5,3,27.945,83.835,true,2026-05-15 17:06:04
11263-86515-VU,R-L-2.5,4,27.485,109.94,false,2026-02-20 19:18:00
53086-67334-KT,R-L-0.2,4,3.585,14.34,true,2026-04-29 14:24:28
04317-46176-TB,R-L-0.2,6,3.585,21.51,false,2026-04-15 12:42:57
84405-83364-DG,A-M-1,2,11.25,22.5,true,2026-05-01 18:02:18
80444-58185-FX,A-L-0.2,1,3.885,3.885,true,2026-05-27 13:31:33
26822-19510-SD,E-D-2.5,1,27.945,27.945,true,2026-02-15 20:16:07
49315-21985-BB,E-L-2.5,5,34.155,170.775,true,2026-02-05 09:44:38
74330-29286-RO,R-L-2.5,2,27.485,54.97,true,2026-03-13 15:49:59
71891-51101-VQ,E-L-1,1,14.85,14.85,true,2026-05-24 13:43:22
35367-50483-AR,A-L-0.2,2,3.885,7.77,true,2026-02-09 10:12:53
52316-30571-GD,L-L-0.2,5,4.755,23.775,true,2026-01-16 09:12:58
92227-49331-QR,L-L-1,5,15.85,79.25,true,2026-03-07 09:16:39
63349-66809-NF,A-D-2.5,2,22.885,45.77,true,2026-03-22 09:49:42
69037-66822-DW,R-D-1,1,8.95,8.95,true,2026-04-19 14:59:00
63499-24884-PP,R-M-0.5,4,5.97,23.88,true,2026-03-21 12:14:36
86437-17399-FK,E-L-0.2,5,4.455,22.275,false,2026-04-11 11:46:58
17670-51384-MA,R-M-1,3,9.95,29.85,true,2026-04-28 15:10:03
91809-58808-TV,E-L-0.5,6,8.91,53.46,true,2026-01-15 14:41:07
44981-99666-XB,R-D-0.2,1,2.685,2.685,true,2026-04-04 17:50:46
90123-70970-NY,R-M-0.2,2,2.985,5.97,false,2026-01-14 14:28:32
69443-77665-QW,L-D-1,1,12.95,12.95,true,2026-05-03 12:48:07
85851-78384-DM,E-M-0.5,1,8.25,8.25,false,2026-06-02 14:33:58
27878-42224-QF,A-L-2.5,5,29.785,148.925,false,2026-06-04 16:29:53
13561-92774-WP,A-L-2.5,3,29.785,89.355,true,2026-01-09 18:31:49
08946-56610-IH,L-M-1,6,14.55,87.3,false,2026-06-19 20:07:58
21907-75962-VB,R-D-0.5,1,5.37,5.37,true,2026-06-30 13:58:46
61513-27752-FA,A-D-0.2,3,2.985,8.955,true,2026-05-18 16:41:18
04921-85445-SL,R-L-2.5,5,27.485,137.425,true,2026-04-17 12:09:04
66240-46962-IO,R-L-1,5,11.95,59.75,false,2026-03-31 16:34:23
87726-16941-QW,A-L-0.5,3,7.77,23.31,false,2026-01-02 15:07:19
79825-17822-UH,R-D-0.5,2,5.37,10.74,false,2026-05-09 11:01:40
66028-99867-WJ,E-D-2.5,6,27.945,167.67,true,2026-02-26 15:28:28
10204-31464-SA,E-D-0.2,6,3.645,21.87,true,2026-05-30 09:12:31
23600-98432-ME,R-L-1,2,11.95,23.9,true,2026-02-22 17:11:45
00445-42781-KX,A-M-0.2,2,3.375,6.75,true,2026-06-27 20:01:20
76060-30540-LB,E-M-2.5,1,31.625,31.625,true,2026-01-10 09:39:32
22503-52799-MI,R-L-1,4,11.95,47.8,false,2026-02-27 18:07:23
66527-94478-PB,L-M-2.5,1,33.465,33.465,false,2026-03-18 18:14:12
59081-87231-VP,A-D-0.5,5,5.97,29.85,true,2026-02-02 19:48:11
04739-85772-QT,R-M-1,3,9.95,29.85,true,2026-01-31 18:50:30
73759-17258-KA,A-M-2.5,6,25.875,155.25,true,2026-01-04 18:41:03
12190-25421-WM,E-D-0.2,5,3.645,18.225,false,2026-04-13 15:09:11
28300-14355-GF,L-D-0.5,2,7.77,15.54,false,2026-02-19 10:39:20
69958-32065-SW,L-L-2.5,3,36.455,109.365,false,2026-03-27 09:06:14
76730-63769-ND,A-L-1,6,12.95,77.7,false,2026-06-17 18:48:29
75977-30364-AY,A-D-0.2,3,2.985,8.955,false,2026-06-27 19:37:56
32058-76765-ZL,R-L-2.5,1,27.485,27.485,false,2026-05-13 15:48:05
25181-97933-UX,R-M-0.5,5,5.97,29.85,false,2026-05-16 15:05:33
64395-74865-WF,A-M-0.5,4,6.75,27,false,2026-01-01 12:37:03
22725-79522-GP,A-D-1,1,9.95,9.95,false,2026-04-26 19:02:12
27517-43747-YD,E-M-0.2,3,4.125,12.375,true,2026-03-02 13:23:45
